TIME_PERIOD,ipc
1965-07,11.178276
1965-08,11.178276
1965-09,11.211348
1965-10,11.24442
1965-11,11.24442
1965-12,11.310564
1966-01,11.442851
1966-02,11.575138
1966-03,11.60821
1966-04,11.641282
1966-05,11.707425
1966-06,11.740497
1966-07,11.707425
1966-08,11.773569
1966-09,11.806641
1966-10,11.839713
1966-11,11.905856
1966-12,11.905856
1967-01,12.005072
1967-02,12.071216
1967-03,12.170431
1967-04,12.170431
1967-05,12.203503
1967-06,12.236575
1967-07,12.269646
1967-08,12.302718
1967-09,12.33579
1967-10,12.33579
1967-11,12.302718
1967-12,12.302718
1968-01,12.368862
1968-02,12.401934
1968-03,12.435006
1968-04,12.435006
1968-05,12.435006
1968-06,12.435006
1968-07,12.501149
1968-08,12.468077
1968-09,12.501149
1968-10,12.534221
1968-11,12.468077
1968-12,12.567293
1969-01,12.600365
1969-02,12.633437
1969-03,12.666508
1969-04,12.732652
1969-05,12.732652
1969-06,12.732652
1969-07,12.798796
1969-08,12.864939
1969-09,12.898011
1969-10,12.898011
1969-11,12.964155
1969-12,13.030298
1970-01,13.228729
1970-02,13.42716
1970-03,13.526376
1970-04,13.526376
1970-05,13.592519
1970-06,13.658663
1970-07,13.757879
1970-08,13.79095
1970-09,13.857094
1970-10,13.923238
1970-11,14.022453
1970-12,14.088597
1971-01,14.51853
1971-02,14.551602
1971-03,14.584674
1971-04,14.551602
1971-05,14.485459
1971-06,14.551602
1971-07,14.617746
1971-08,14.816177
1971-09,14.816177
1971-10,14.981536
1971-11,14.981536
1971-12,15.113823
1972-01,15.246111
1972-02,15.279182
1972-03,15.345326
1972-04,15.41147
1972-05,15.477613
1972-06,15.543757
1972-07,15.642972
1972-08,15.709116
1972-09,15.77526
1972-10,15.808332
1972-11,15.808332
1972-12,16.039834
1973-01,16.105978
1973-02,16.238265
1973-03,16.304409
1973-04,16.403624
1973-05,16.469768
1973-06,16.602055
1973-07,16.668199
1973-08,16.734343
1973-09,16.767414
1973-10,16.965845
1973-11,17.131204
1973-12,17.263492
1974-01,17.461923
1974-02,17.891856
1974-03,18.057216
1974-04,17.958
1974-05,17.891856
1974-06,18.024144
1974-07,18.090287
1974-08,18.255646
1974-09,18.421006
1974-10,18.983227
1974-11,19.181658
1974-12,19.247801
1975-01,19.181658
1975-02,19.347017
1975-03,19.479304
1975-04,19.512376
1975-05,19.810022
1975-06,19.942309
1975-07,20.206884
1975-08,20.405315
1975-09,20.471459
1975-10,20.702961
1975-11,20.901392
1975-12,20.967536
1976-01,21.265182
1976-02,21.430542
1976-03,21.628972
1976-04,21.794332
1976-05,21.992763
1976-06,22.158122
1976-07,22.191193
1976-08,22.323481
1976-09,22.356553
1976-10,22.687271
1976-11,22.85263
1976-12,22.951845
1977-01,23.183348
1977-02,23.480995
1977-03,23.679426
1977-04,23.977072
1977-05,24.274718
1977-06,24.803868
1977-07,25.03537
1977-08,25.101514
1977-09,25.366089
1977-10,25.498376
1977-11,25.729879
1977-12,25.895238
1978-01,26.424387
1978-02,26.722033
1978-03,26.722033
1978-04,26.920464
1978-05,27.052752
1978-06,27.085823
1978-07,27.185039
1978-08,27.185039
1978-09,27.38347
1978-10,27.515757
1978-11,27.614973
1978-12,27.780332
1979-01,27.978763
1979-02,28.210265
1979-03,28.342553
1979-04,28.507912
1979-05,28.673271
