fecha,ITCRM BCRA,IMPO total,IMPO - Origen Brasil,IMPO - Origen asiático,IMPO - Origen diversificado,IMPO - Otros productos de metal,IMPO - Equipos y aparatos eléctricos,IMPO - Autopartes,IMPO - Bienes de capital,IMPO - Maquinaria agrícola,IMPO - Equipamiento médico,IMPO - Buques y embarcaciones,IMPO - Carrocerias y remolques,EXPO total,EXPO - Destino Brasil,EXPO - Destino extrarregional,EXPO - Destino regional,EXPO - Otros productos de metal,EXPO - Autopartes,EXPO - Bienes de capital,EXPO - Equipos y aparatos eléctricos,EXPO - Maquinaria agrícola,EXPO - Buques y embarcaciones,EXPO - Equipamiento médico,EXPO - Carrocerias y remolques
1997-01-02,86.3331,72.4396,81.3475,68.3954,71.4958,71.6218,64.9444,82.3069,72.25,91.5824,75.3639,47.8243,69.896,89.4747,99.5568,84.1779,100.2522,80.5094,99.5568,93.665,91.0873,89.9802,93.7336,81.8562,99.5046
1997-01-03,86.0561,72.2186,81.1273,68.2291,71.1664,71.4753,64.7309,82.0785,71.9243,91.4683,75.0321,47.4702,69.8044,89.3601,99.4084,84.077,100.1769,80.407,99.4084,93.5468,91.0214,89.909,93.4476,81.7804,99.4609
1997-01-04,86.0622,72.2221,81.1354,68.2331,71.165,71.4792,64.7352,82.0867,71.9227,91.4776,75.0314,47.4724,69.8075,89.3716,99.4247,84.0859,100.196,80.4137,99.4247,93.5606,91.0353,89.9266,93.4528,81.792,99.4782
1997-01-05,86.0683,72.2257,81.1435,68.237,71.1637,71.483,64.7396,82.095,71.921,91.487,75.0306,47.4746,69.8107,89.3831,99.441,84.0948,100.215,80.4203,99.441,93.5744,91.0493,89.9442,93.458,81.8036,99.4956
1997-01-06,85.9407,72.1471,81.0646,68.1809,71.0411,71.435,64.6648,82.0146,71.7934,91.4103,74.9034,47.4396,69.7594,89.3308,99.3467,84.0627,100.1461,80.398,99.3467,93.5164,91.0011,89.8818,93.3134,81.7749,99.4433
1997-01-07,86.0246,72.2285,81.1728,68.2477,71.1272,71.4974,64.7435,82.1277,71.8771,91.4439,74.9806,47.5621,69.7799,89.4088,99.4358,84.1371,100.1874,80.4779,99.4358,93.5846,91.0543,89.9225,93.3659,81.8398,99.4798
1997-01-08,85.8594,72.0982,81.0157,68.1506,70.9551,71.4054,64.6317,81.9651,71.7076,91.3571,74.8129,47.362,69.7237,89.3204,99.3299,84.0573,100.0918,80.4062,99.3299,93.4775,90.9694,89.8373,93.1995,81.7727,99.3854
1997-01-09,85.8107,72.0585,80.9724,68.125,70.8903,71.3831,64.5984,81.9194,71.6467,91.3535,74.7428,47.253,69.7151,89.3095,99.3197,84.0465,100.0787,80.397,99.3197,93.4624,90.956,89.8359,93.1166,81.7283,99.4178
1997-01-10,85.6945,71.974,80.8813,68.0635,70.7661,71.3284,64.5203,81.8244,71.5192,91.3192,74.6115,47.1974,69.6884,89.2335,99.1876,83.9945,100.0563,80.3483,99.1876,93.3974,90.9044,89.8115,93.0192,81.6452,99.4194
1997-01-11,85.7005,71.9775,80.8894,68.0674,70.7648,71.3323,64.5247,81.8326,71.5176,91.3285,74.6108,47.1996,69.6915,89.245,99.2039,84.0034,100.0753,80.355,99.2039,93.4112,90.9184,89.8291,93.0243,81.6568,99.4367
1997-01-12,85.7066,71.981,80.8975,68.0714,70.7634,71.3361,64.529,81.8408,71.5159,91.3379,74.61,47.2017,69.6946,89.2565,99.2202,84.0123,100.0943,80.3617,99.2202,93.425,90.9323,89.8467,93.0295,81.6684,99.454
1997-01-13,85.5944,71.8808,80.7692,67.9989,70.6331,71.2673,64.4459,81.708,71.387,91.2649,74.4911,47.0482,69.6501,89.2216,99.1762,83.9818,100.044,80.3298,99.1762,93.3875,90.9213,89.8016,92.9269,81.6823,99.4078
1997-01-14,85.5169,71.8065,80.6828,67.9434,70.5322,71.2174,64.3769,81.6178,71.2906,91.2359,74.3979,46.8789,69.6247,89.1987,99.1523,83.9583,100.0387,80.2998,99.1523,93.37,90.926,89.7969,92.8466,81.6783,99.4206
1997-01-15,85.5779,71.8519,80.7146,67.9769,70.6127,71.2419,64.4298,81.6516,71.3743,91.2307,74.4809,46.9031,69.6302,89.2163,99.1799,83.9731,100.016,80.3217,99.1799,93.3708,90.9213,89.775,92.9039,81.6998,99.3736
1997-01-16,85.5397,71.8414,80.7166,67.9722,70.5801,71.2428,64.4135,81.6554,71.3352,91.1888,74.4348,46.9837,69.6054,89.2009,99.114,83.9819,99.9857,80.3376,99.114,93.3624,90.9154,89.7447,92.8551,81.6957,99.3721
1997-01-17,85.2227,71.5869,80.4464,67.778,70.2213,71.0665,64.1747,81.3744,70.9808,91.0684,74.0728,46.5975,69.5122,89.0247,98.8835,83.8275,99.8876,80.186,98.8835,93.1794,90.7885,89.6476,92.5614,81.5456,99.2909
1997-01-18,85.2287,71.5904,80.4545,67.7819,70.22,71.0703,64.1791,81.3826,70.9792,91.0777,74.0721,46.5996,69.5153,89.0362,98.8997,83.8364,99.9066,80.1927,98.8997,93.1931,90.8024,89.6652,92.5665,81.5572,99.3082
1997-01-19,85.2348,71.5939,80.4626,67.7858,70.2186,71.0741,64.1834,81.3908,70.9775,91.087,74.0714,46.6017,69.5184,89.0477,98.9159,83.8452,99.9256,80.1993,98.9159,93.2069,90.8163,89.6828,92.5717,81.5687,99.3255
1997-01-20,85.0223,71.4191,80.2877,67.6556,69.9568,70.9531,64.0291,81.2075,70.7206,91.0461,73.8109,46.29,69.473,88.9579,98.8353,83.7484,99.9009,80.1021,98.8353,93.0972,90.7406,89.6615,92.369,81.4771,99.2843
1997-01-21,85.0609,71.4179,80.2787,67.6684,69.9336,70.9823,64.0096,81.1983,70.6982,91.0375,73.776,46.2744,69.4666,89.0554,98.8401,83.8888,100.0001,80.2142,98.8401,93.2885,90.9665,89.7584,92.3694,81.5893,99.5986
1997-01-22,84.772,71.1681,79.9979,67.4817,69.5875,70.8128,63.7802,80.9058,70.3594,90.9265,73.4341,45.849,69.3806,88.9245,98.6589,83.778,99.9376,80.0971,98.6589,93.1664,90.9093,89.6981,92.0971,81.4936,99.5876
1997-01-23,84.707,71.0902,79.8612,67.4251,69.5188,70.7547,63.7239,80.7627,70.293,90.8864,73.3886,45.7248,69.3627,88.8859,98.6023,83.7467,99.9179,80.0577,98.6023,93.1454,90.9085,89.6796,92.0708,81.4934,99.577
1997-01-24,84.9224,71.2671,80.048,67.5585,69.7719,70.8773,63.8848,80.9565,70.541,90.98,73.6464,46.0212,69.4311,88.9837,98.7233,83.8344,99.9986,80.1407,98.7233,93.2607,90.9808,89.7543,92.2834,81.5708,99.6438
1997-01-25,84.9284,71.2706,80.056,67.5624,69.7706,70.8811,63.889,80.9646,70.5394,90.9893,73.6457,46.0233,69.4342,88.9951,98.7395,83.8433,100.0176,80.1474,98.7395,93.2745,90.9948,89.7719,92.2885,81.5824,99.6612
1997-01-26,84.9344,71.2741,80.064,67.5663,69.7693,70.8849,63.8933,80.9727,70.5378,90.9985,73.645,46.0254,69.4373,89.0066,98.7557,83.8521,100.0366,80.1541,98.7557,93.2882,91.0087,89.7895,92.2936,81.5939,99.6785
1997-01-27,84.7753,71.1374,79.9139,67.4662,69.5728,70.7966,63.7651,80.8162,70.3446,90.9418,73.4457,45.8025,69.3913,88.9383,98.6391,83.8041,100.0191,80.101,98.6391,93.2364,90.9955,89.771,92.1411,81.5379,99.7155
1997-01-28,84.4683,70.8559,79.5583,67.2563,69.2152,70.5994,63.5207,80.4461,70.0002,90.7935,73.1002,45.2769,69.2924,88.7855,98.4244,83.6781,99.9092,79.9713,98.4244,93.088,90.9246,89.669,91.8584,81.431,99.6731
1997-01-29,84.5479,70.8976,79.582,67.2841,69.3,70.6195,63.5652,80.4701,70.0919,90.8187,73.1936,45.2462,69.3147,88.7997,98.4687,83.6784,99.9176,79.9677,98.4687,93.0981,90.9326,89.6751,91.9492,81.4418,99.6616
1997-01-30,84.6168,70.945,79.6283,67.3228,69.3648,70.6556,63.6108,80.5182,70.1543,90.8402,73.2598,45.3399,69.3343,88.8442,98.518,83.721,99.95,80.0046,98.518,93.1561,90.9844,89.7064,92.0241,81.4926,99.7004
1997-01-31,84.6181,70.9568,79.6368,67.3343,69.3798,70.6633,63.6305,80.5271,70.1643,90.8431,73.2825,45.4116,69.3394,88.8508,98.5407,83.7206,99.9423,80.0085,98.5407,93.1515,90.9653,89.7021,92.031,81.5089,99.6586
1997-02-01,84.6213,70.9602,79.6423,67.3387,69.3792,70.6678,63.6349,80.5328,70.1632,90.843,73.282,45.4196,69.3389,88.8579,98.5464,83.7283,99.949,80.0161,98.5464,93.1596,90.9737,89.708,92.0322,81.5204,99.666
1997-02-02,84.6246,70.9635,79.6477,67.3431,69.3787,70.6722,63.6394,80.5386,70.162,90.8429,73.2816,45.4275,69.3384,88.865,98.5521,83.736,99.9557,80.0236,98.5521,93.1676,90.9821,89.7139,92.0335,81.5319,99.6734
1997-02-03,84.5359,70.8913,79.5865,67.2919,69.2561,70.6319,63.5642,80.4742,70.044,90.835,73.1543,45.2543,69.3165,88.8512,98.5165,83.7306,99.9868,80.0118,98.5165,93.1671,91.0057,89.7423,91.9197,81.5093,99.7558
1997-02-04,84.5399,70.8874,79.5597,67.2892,69.2691,70.6269,63.566,80.4479,70.0602,90.7837,73.165,45.2271,69.2966,88.8321,98.4761,83.7235,99.919,80.0115,98.4761,93.1416,90.9875,89.6797,91.9187,81.5063,99.7107
1997-02-05,84.445,70.7889,79.4382,67.2133,69.1469,70.5563,63.476,80.3223,69.9481,90.7112,73.0469,44.9686,69.2495,88.7877,98.4287,83.681,99.8598,79.9657,98.4287,93.0915,90.9754,89.6242,91.8165,81.4955,99.6801
1997-02-06,84.4402,70.7802,79.4176,67.2097,69.1383,70.5569,63.4638,80.3006,69.9408,90.7091,73.0405,44.939,69.2488,88.7894,98.4094,83.6921,99.8695,79.9716,98.4094,93.1125,91.0016,89.6348,91.8022,81.497,99.7352
1997-02-07,84.0999,70.4922,79.0934,66.9943,68.7406,70.3635,63.195,79.9643,69.5497,90.5455,72.6429,44.4873,69.1324,88.6309,98.1815,83.564,99.7507,79.8406,98.1815,92.9622,90.9244,89.525,91.4628,81.39,99.6945
1997-02-08,84.1031,70.4956,79.0988,66.9986,68.7401,70.368,63.1994,79.97,69.5485,90.5454,72.6425,44.4951,69.1319,88.638,98.1872,83.5717,99.7574,79.8481,98.1872,92.9702,90.9328,89.5308,91.464,81.4015,99.7019
1997-02-09,84.1063,70.4989,79.1042,67.003,68.7396,70.3724,63.2038,79.9757,69.5474,90.5453,72.6421,44.5028,69.1315,88.6451,98.1929,83.5795,99.7642,79.8557,98.1929,92.9783,90.9412,89.5367,91.4653,81.413,99.7093
1997-02-10,84.3659,70.7514,79.4202,67.1959,69.0527,70.5523,63.4311,80.3055,69.8463,90.6579,72.9459,44.9949,69.2096,88.7873,98.3918,83.6984,99.8351,79.9852,98.3918,93.1038,90.9896,89.6072,91.6873,81.5223,99.7172
1997-02-11,84.1661,70.5962,79.2761,67.0794,68.8129,70.4562,63.2689,80.1567,69.6088,90.5692,72.6961,44.7561,69.1358,88.7099,98.2618,83.6442,99.7908,79.9268,98.2618,93.042,90.9706,89.5643,91.4608,81.4697,99.7476
1997-02-12,83.9774,70.4253,79.08,66.9541,68.5754,70.3459,63.1082,79.9523,69.3759,90.495,72.4584,44.4766,69.0788,88.6289,98.1214,83.5881,99.7686,79.8605,98.1214,92.989,90.9682,89.5419,91.2819,81.4117,99.805
1997-02-13,83.8381,70.3004,78.8942,66.8625,68.4379,70.2575,63.0061,79.7603,69.2428,90.3787,72.3247,44.2882,69.015,88.5422,97.981,83.5284,99.6456,79.8063,97.981,92.906,90.9128,89.4359,91.1368,81.3492,99.7536
1997-02-14,83.8325,70.3108,78.9172,66.8725,68.4384,70.266,63.0195,79.7859,69.238,90.3499,72.3173,44.373,69.0016,88.5398,97.9776,83.5281,99.6035,79.8166,97.9776,92.8849,90.8837,89.3982,91.1245,81.3576,99.6844
1997-02-15,83.8358,70.3142,78.9226,66.8768,68.4378,70.2704,63.0239,79.7915,69.2368,90.3498,72.3169,44.3808,69.0011,88.5469,97.9832,83.5358,99.6102,79.8241,97.9832,92.8929,90.8921,89.4041,91.1257,81.3691,99.6918
1997-02-16,83.839,70.3175,78.928,66.8812,68.4373,70.2749,63.0283,79.7972,69.2357,90.3498,72.3165,44.3885,69.0006,88.554,97.9889,83.5435,99.6169,79.8316,97.9889,92.901,90.9005,89.4099,91.1269,81.3806,99.6992
1997-02-17,83.6429,70.1597,78.7788,66.7658,68.19,70.1763,62.8744,79.6419,68.9887,90.2883,72.0615,44.1701,68.9452,88.4808,97.8751,83.4867,99.6005,79.7696,97.8751,92.8404,90.8795,89.3933,90.9288,81.3233,99.7327
1997-02-18,83.6922,70.1986,78.7989,66.7967,68.2604,70.2032,62.9147,79.663,69.0541,90.2926,72.14,44.2936,68.9592,88.4858,97.8532,83.5039,99.6112,79.7856,97.8532,92.8636,90.8945,89.3973,91.0089,81.3501,99.7423
1997-02-19,83.6406,70.1585,78.763,66.7678,68.1951,70.181,62.871,79.6283,68.9884,90.2141,72.0616,44.2563,68.9089,88.4727,97.8007,83.5114,99.5505,79.7955,97.8007,92.8592,90.9062,89.3441,90.923,81.3595,99.752
1997-02-20,83.776,70.2772,78.9128,66.8665,68.3249,70.2782,62.9769,79.7848,69.1093,90.2593,72.1875,44.5041,68.942,88.5982,97.9371,83.6339,99.6233,79.9128,97.9371,93.0035,91.026,89.4172,91.0299,81.4963,99.8522
1997-02-21,83.8659,70.3699,79.015,66.9297,68.467,70.3295,63.0669,79.8918,69.2493,90.2868,72.3355,44.6541,68.9653,88.6017,97.9963,83.6132,99.5877,79.9055,97.9963,92.9674,90.9507,89.3843,91.1155,81.4893,99.7176
1997-02-22,83.8691,70.3733,79.0204,66.9341,68.4664,70.3339,63.0713,79.8975,69.2481,90.2867,72.3351,44.6619,68.9648,88.6088,98.0019,83.6209,99.5944,79.913,98.0019,92.9755,90.9591,89.3902,91.1167,81.5008,99.725
1997-02-23,83.8723,70.3766,79.0258,66.9384,68.4659,70.3383,63.0757,79.9032,69.247,90.2867,72.3347,44.6697,68.9644,88.6159,98.0076,83.6286,99.6011,79.9206,98.0076,92.9835,90.9675,89.396,91.1179,81.5122,99.7324
1997-02-24,84.1172,70.5851,79.2743,67.1009,68.7286,70.4905,63.2657,80.1619,69.5044,90.3896,72.5932,44.9881,69.036,88.7725,98.21,83.7664,99.6995,80.0567,98.21,93.1433,91.0816,89.4912,91.3288,81.6484,99.8189
1997-02-25,84.008,70.5034,79.1911,67.0412,68.6055,70.4399,63.1851,80.0765,69.3807,90.3259,72.4613,44.8952,68.9914,88.7198,98.1139,83.7339,99.6497,80.0272,98.1139,93.0964,91.0539,89.4456,91.206,81.6066,99.8159
1997-02-26,83.7908,70.3347,79.0183,66.9117,68.3651,70.3292,63.0127,79.8987,69.1395,90.2051,72.2073,44.7048,68.9051,88.5915,97.8989,83.6446,99.5585,79.9389,97.8989,92.9882,90.9876,89.3553,90.9868,81.5074,99.8019
1997-02-27,83.7899,70.3654,79.0789,66.938,68.3784,70.3608,63.0297,79.962,69.1423,90.2249,72.2041,44.8845,68.913,88.5809,97.8441,83.6539,99.5787,79.9535,97.8441,92.9932,90.9724,89.3729,90.9778,81.4675,99.8455
1997-02-28,83.733,70.3405,79.0501,66.9092,68.365,70.3347,62.9943,79.9322,69.1281,90.2067,72.1751,44.9048,68.8981,88.4471,97.641,83.5501,99.5179,79.8619,97.641,92.8649,90.8359,89.3058,90.9392,81.2852,99.7946
1997-03-01,83.7545,70.3581,79.077,66.9235,68.3811,70.3501,63.0069,79.9597,69.1437,90.231,72.1904,44.928,68.9129,88.4716,97.6705,83.572,99.5496,79.8809,97.6705,92.8936,90.8639,89.3342,90.9629,81.3064,99.8256
1997-03-02,83.7759,70.3758,79.104,66.9378,68.3973,70.3655,63.0195,79.9873,69.1592,90.2553,72.2058,44.9513,68.9277,88.4961,97.6999,83.5938,99.5813,79.8999,97.6999,92.9223,90.8918,89.3626,90.9866,81.3276,99.8565
1997-03-03,83.6747,70.2992,79.0127,66.8768,68.3035,70.31,62.945,79.8916,69.0648,90.2332,72.1123,44.8738,68.9096,88.4122,97.5774,83.5256,99.5537,79.8335,97.5774,92.8464,90.8249,89.333,90.9071,81.2326,99.8386
1997-03-04,83.4695,70.1232,78.8164,66.7437,68.0623,70.1902,62.7797,79.6873,68.8305,90.1523,71.8773,44.5488,68.8501,88.3299,97.4849,83.4469,99.4921,79.7513,97.4849,92.7572,90.7817,89.2772,90.7026,81.1829,99.7982
1997-03-05,83.4248,70.1076,78.7904,66.7293,68.0536,70.1793,62.7575,79.6613,68.817,90.1143,71.861,44.6165,68.834,88.2633,97.3595,83.408,99.4314,79.7227,97.3595,92.6964,90.717,89.2157,90.6697,81.1136,99.7514
1997-03-06,83.3676,70.0579,78.7495,66.6941,67.9681,70.1513,62.7067,79.619,68.7327,90.0923,71.7698,44.5297,68.8143,88.2654,97.3488,83.4159,99.4387,79.7257,97.3488,92.7073,90.7485,89.2228,90.6025,81.1257,99.7916
1997-03-07,83.3719,70.053,78.7325,66.6905,67.9711,70.1473,62.7037,79.5999,68.7373,90.119,71.7817,44.4984,68.8316,88.2686,97.3652,83.4118,99.465,79.715,97.3652,92.7185,90.7593,89.2484,90.6198,81.1231,99.8167
1997-03-08,83.3933,70.0706,78.7594,66.7047,67.9871,70.1627,62.7163,79.6273,68.7528,90.1433,71.7969,44.5214,68.8463,88.2931,97.3945,83.4336,99.4967,79.7339,97.3945,92.7472,90.7872,89.2768,90.6434,81.1442,99.8477
1997-03-09,83.4148,70.0882,78.7863,66.719,68.0032,70.1781,62.7288,79.6548,68.7682,90.1676,71.8122,44.5444,68.8611,88.3176,97.4239,83.4554,99.5284,79.7529,97.4239,92.7758,90.8151,89.3053,90.6671,81.1654,99.8787
1997-03-10,83.652,70.2736,78.9807,66.8651,68.2559,70.3095,62.9105,79.8562,69.0177,90.2728,72.0802,44.8021,68.9429,88.4862,97.6807,83.5857,99.6221,79.8747,97.6807,92.942,90.9391,89.4015,90.8939,81.3362,99.926
1997-03-11,83.6155,70.2461,78.9441,66.8443,68.2233,70.2932,62.8798,79.8187,68.9866,90.2415,72.0397,44.7603,68.9266,88.4594,97.6099,83.58,99.5894,79.8743,97.6099,92.9199,90.9286,89.3696,90.8525,81.3058,99.9347
1997-03-12,83.6611,70.2555,78.911,66.8553,68.2655,70.2983,62.9032,79.7833,69.0333,90.2498,72.1022,44.7086,68.9432,88.5059,97.6687,83.6213,99.6174,79.9045,97.6687,92.9822,91.0009,89.3977,90.9165,81.3801,99.9774
1997-03-13,83.6661,70.2641,78.902,66.8572,68.3024,70.2988,62.9079,79.775,69.0717,90.218,72.1367,44.7244,68.9331,88.4701,97.6072,83.5987,99.558,79.8892,97.6072,92.9436,90.9609,89.3398,90.9236,81.3455,99.9246
1997-03-14,83.698,70.2778,78.9238,66.8669,68.3168,70.3054,62.9242,79.796,69.0904,90.2679,72.1575,44.6701,68.9611,88.5028,97.6913,83.6064,99.6064,79.8915,97.6913,92.9636,90.9816,89.3851,90.9654,81.3688,99.9316
1997-03-15,83.7195,70.2954,78.9507,66.8812,68.333,70.3208,62.9368,79.8235,69.1059,90.2922,72.1729,44.6932,68.976,88.5274,97.7208,83.6283,99.6381,79.9105,97.7208,92.9924,91.0095,89.4135,90.9891,81.39,99.9626
1997-03-16,83.741,70.313,78.9776,66.8954,68.3491,70.3362,62.9494,79.851,69.1215,90.3165,72.1882,44.7164,68.9908,88.5519,97.7502,83.6502,99.6698,79.9294,97.7502,93.0211,91.0375,89.442,91.0128,81.4112,99.9936
1997-03-17,83.7372,70.3055,78.8927,66.8811,68.4216,70.3106,62.9568,79.7671,69.1923,90.1661,72.2746,44.7926,68.9389,88.4649,97.6194,83.5888,99.4577,79.888,97.6194,92.9129,90.9336,89.2382,91.0579,81.4154,99.7454
1997-03-18,83.9125,70.4703,79.0738,67.0064,68.6486,70.4266,63.1062,79.9579,69.4097,90.1826,72.5057,45.1288,68.9693,88.5737,97.7579,83.6886,99.4496,79.9961,97.7579,93.0101,90.9896,89.2335,91.2123,81.5591,99.695
1997-03-19,83.9241,70.4776,79.1038,67.0132,68.6375,70.4376,63.1047,79.9887,69.3994,90.2049,72.4917,45.1084,68.978,88.614,97.8275,83.7154,99.4806,80.017,97.8275,93.0498,91.0308,89.2663,91.2051,81.5968,99.7344
1997-03-20,83.8307,70.3949,79.001,66.9476,68.5391,70.3769,63.0267,79.8812,69.3058,90.1781,72.3972,44.9474,68.9584,88.5481,97.7474,83.6547,99.4495,79.9551,97.7474,92.984,90.9842,89.2354,91.1265,81.5302,99.7111
1997-03-21,83.9042,70.4895,79.1494,67.0164,68.6374,70.4418,63.1063,80.037,69.3951,90.2052,72.483,45.1801,68.9798,88.5841,97.8271,83.6724,99.4345,79.9882,97.8271,92.9802,90.9467,89.2199,91.1904,81.5638,99.6048
1997-03-22,83.9257,70.5072,79.1764,67.0307,68.6537,70.4572,63.1189,80.0646,69.4107,90.2295,72.4984,45.2035,68.9947,88.6086,97.8566,83.6943,99.4662,80.0072,97.8566,93.0089,90.9747,89.2483,91.2142,81.585,99.6357
1997-03-23,83.9473,70.5248,79.2034,67.045,68.6699,70.4727,63.1315,80.0922,69.4264,90.2538,72.5139,45.2269,69.0095,88.6332,97.8861,83.7162,99.4979,80.0262,97.8861,93.0377,91.0026,89.2768,91.2379,81.6063,99.6666
1997-03-24,83.911,70.492,79.1839,67.0212,68.6082,70.4535,63.0975,80.0718,69.3679,90.2482,72.4493,45.1279,69.0004,88.6445,97.9106,83.7213,99.5067,80.0292,97.9106,93.0417,91.0223,89.2853,91.1904,81.624,99.6774
1997-03-25,83.8901,70.4488,79.1378,66.9874,68.5493,70.4215,63.0585,80.022,69.3177,90.2745,72.393,44.9504,69.0077,88.6477,97.9413,83.7101,99.5466,80.0065,97.9413,93.0491,91.048,89.3247,91.1717,81.6082,99.7352
1997-03-26,83.9294,70.4748,79.1733,67.0084,68.5767,70.4444,63.0767,80.0583,69.3475,90.3054,72.4138,44.9497,69.0266,88.6781,97.9638,83.7438,99.5885,80.0364,97.9638,93.0899,91.093,89.3617,91.2064,81.6212,99.8013
1997-03-27,84.2371,70.7175,79.4654,67.1987,68.8779,70.622,63.3005,80.3579,69.646,90.5399,72.7215,45.2524,69.1695,88.8953,98.2846,83.9115,99.8299,80.185,98.2846,93.3241,91.269,89.5943,91.499,81.7634,100.0101
1997-03-28,84.2748,70.7429,79.4961,67.2159,68.9146,70.6395,63.3179,80.389,69.6845,90.5739,72.7593,45.2587,69.1905,88.9116,98.3101,83.9227,99.8641,80.1911,98.3101,93.3475,91.2908,89.6234,91.5438,81.7705,100.0458
1997-03-29,84.2965,70.7606,79.5233,67.2302,68.9309,70.655,63.3306,80.4167,69.7002,90.5982,72.7748,45.2821,69.2053,88.9362,98.3397,83.9446,99.8959,80.2101,98.3397,93.3763,91.3189,89.6519,91.5676,81.7919,100.0768
1997-03-30,84.3182,70.7784,79.5504,67.2446,68.9472,70.6705,63.3433,80.4444,69.7159,90.6226,72.7903,45.3056,69.2202,88.9609,98.3694,83.9666,99.9277,80.2292,98.3694,93.4052,91.347,89.6805,91.5915,81.8132,100.1079
1997-03-31,84.4137,70.8611,79.6258,67.3042,69.081,70.7235,63.4186,80.5243,69.8492,90.618,72.9261,45.4323,69.2354,88.9889,98.4034,83.9947,99.8907,80.2653,98.4034,93.4208,91.3479,89.6431,91.6891,81.86,100.0454
1997-04-01,84.4689,70.9279,79.7502,67.3571,69.125,70.7789,63.4689,80.6521,69.8873,90.7144,72.9645,45.5621,69.2831,89.0428,98.5114,84.0217,99.9794,80.29,98.5114,93.4648,91.3623,89.728,91.7271,81.8752,100.0873
1997-04-02,84.4907,70.9641,79.8012,67.3867,69.1614,70.808,63.5007,80.7058,69.9184,90.7214,72.9979,45.6738,69.2885,89.0624,98.5326,84.0415,99.9781,80.3157,98.5326,93.478,91.3589,89.7288,91.7342,81.8923,100.0723
1997-04-03,84.5724,71.013,79.8593,67.428,69.2164,70.8483,63.5458,80.762,69.9771,90.8517,73.0569,45.6658,69.3581,89.1182,98.6112,84.0828,100.1296,80.3399,98.6112,93.5623,91.4324,89.871,91.8234,81.882,100.2454
1997-04-04,84.4523,70.8972,79.697,67.3381,69.091,70.7602,63.4482,80.5918,69.8628,90.8144,72.9468,45.3737,69.3332,89.0296,98.5333,83.9881,100.0672,80.245,98.5333,93.4595,91.3516,89.8166,91.7119,81.7904,100.1853
1997-04-05,84.4727,70.9125,79.718,67.3529,69.102,70.7759,63.4621,80.613,69.8739,90.8406,72.9588,45.38,69.3494,89.0546,98.5636,84.0101,100.1029,80.2641,98.5636,93.4879,91.3801,89.8489,91.7331,81.8124,100.2209
1997-04-06,84.4931,70.9279,79.7391,67.3677,69.113,70.7916,63.4759,80.6342,69.8851,90.8668,72.9708,45.3863,69.3656,89.0796,98.5939,84.0321,100.1386,80.2832,98.5939,93.5164,91.4086,89.8813,91.7543,81.8345,100.2565
1997-04-07,83.9876,70.497,79.277,67.0505,68.489,70.5112,63.0717,80.1532,69.2719,90.6769,72.3433,44.6698,69.2166,88.8856,98.3165,83.8728,100.0339,80.1132,98.3165,93.3372,91.3411,89.7882,91.2372,81.6914,100.2812
1997-04-08,83.9717,70.4743,79.2404,67.0382,68.4575,70.4984,63.0598,80.114,69.2431,90.6867,72.3196,44.5941,69.2241,88.8988,98.3441,83.8789,100.0509,80.1164,98.3441,93.3472,91.3585,89.8071,91.2255,81.7074,100.2945
1997-04-09,83.8451,70.3767,79.1412,66.9633,68.3177,70.4309,62.967,80.0107,69.1057,90.6493,72.1811,44.4304,69.1931,88.8277,98.2648,83.81,100.0144,80.0508,98.2648,93.2627,91.2946,89.7693,91.1057,81.6467,100.239
1997-04-10,83.8793,70.4175,79.1958,66.9932,68.368,70.4602,62.9991,80.0671,69.153,90.6811,72.2302,44.5186,69.2138,88.8277,98.2674,83.8081,100.0317,80.0518,98.2674,93.2601,91.2768,89.7812,91.1463,81.6355,100.2302
1997-04-11,83.8106,70.368,79.1458,66.9548,68.2978,70.4289,62.9452,80.0154,69.0828,90.6518,72.159,44.4543,69.1922,88.786,98.2106,83.773,100.0015,80.0169,98.2106,93.2209,91.2465,89.7526,91.0723,81.6014,100.2154
1997-04-12,83.8308,70.3832,79.1667,66.9696,68.3086,70.4444,62.9589,80.0365,69.0938,90.678,72.1709,44.4605,69.2084,88.8109,98.2407,83.7949,100.0372,80.036,98.2407,93.2492,91.275,89.7849,91.0934,81.6235,100.251
1997-04-13,83.851,70.3984,79.1876,66.9843,68.3195,70.4601,62.9726,80.0575,69.1049,90.7041,72.1828,44.4667,69.2245,88.8358,98.2709,83.8168,100.073,80.055,98.2709,93.2776,91.3035,89.8172,91.1144,81.6455,100.2867
1997-04-14,83.8859,70.4153,79.1902,67.0025,68.3458,70.4777,62.9927,80.0604,69.1322,90.7011,72.2153,44.4679,69.2324,88.877,98.3107,83.8597,100.0843,80.094,98.3107,93.3269,91.3597,89.8285,91.1517,81.7117,100.3178
1997-04-15,83.7518,70.3179,79.0982,66.9334,68.1888,70.4222,62.8937,79.9653,68.9757,90.6471,72.053,44.3229,69.1897,88.8386,98.2363,83.8378,100.0544,80.0736,98.2363,93.2918,91.3489,89.8019,90.991,81.6876,100.3351
1997-04-16,83.8206,70.3828,79.1646,66.9859,68.2763,70.473,62.9517,80.0348,69.0584,90.6618,72.1387,44.4712,69.211,88.8695,98.2589,83.874,100.0549,80.1132,98.2589,93.327,91.3671,89.803,91.059,81.721,100.3384
