fecha,ITCRM BCRA,IMPO total,IMPO - Origen Brasil,IMPO - Origen asiático,IMPO - Origen diversificado,IMPO - Otros productos de metal,IMPO - Equipos y aparatos eléctricos,IMPO - Autopartes,IMPO - Bienes de capital,IMPO - Maquinaria agrícola,IMPO - Equipamiento médico,IMPO - Buques y embarcaciones,IMPO - Carrocerias y remolques,EXPO total,EXPO - Destino Brasil,EXPO - Destino extrarregional,EXPO - Destino regional,EXPO - Otros productos de metal,EXPO - Autopartes,EXPO - Bienes de capital,EXPO - Equipos y aparatos eléctricos,EXPO - Maquinaria agrícola,EXPO - Buques y embarcaciones,EXPO - Equipamiento médico,EXPO - Carrocerias y remolques
2011-11-30,113.0823,106.7449,125.8245,99.2454,103.613,102.4764,95.6729,125.5987,104.0987,128.8863,99.9293,94.8401,120.5932,119.7937,134.248,112.0867,118.575,108.934,134.248,117.8341,122.8132,112.1757,117.7324,111.92,128.9667
2011-12-31,110.4146,104.4832,122.3037,97.5441,101.393,100.5129,94.2511,122.0411,101.8411,125.5043,97.9753,93.2272,117.8648,117.0936,130.6414,109.821,115.6826,106.7733,130.6414,115.413,120.1209,110.0894,114.557,109.548,125.4862
2012-01-31,111.1028,105.026,123.4603,98.2018,101.0356,101.2103,94.8707,123.1373,101.514,126.9787,97.3066,92.9308,120.0844,118.226,132.4747,110.7241,116.192,107.3442,132.4747,117.0736,121.7112,110.9489,112.2494,110.3808,128.0148
2012-02-29,113.8107,107.2848,127.1442,100.1285,102.5693,103.2605,96.6658,126.8251,103.1143,130.6753,98.3007,94.3012,123.9358,121.3881,137.0462,113.2605,119.5256,109.5628,137.0462,120.242,125.2062,113.4979,115.469,113.1363,132.4734
2012-03-31,109.8016,103.6747,121.3513,97.178,99.7079,100.0109,94.0344,121.0488,100.1907,124.7098,95.9374,92.2174,118.2771,117.2838,130.807,109.9396,116.5872,106.4666,130.807,116.4193,121.314,111.0481,116.7968,110.0154,125.9946
2012-04-30,106.9018,101.0259,117.4411,94.8035,97.7444,97.5576,91.7469,117.1836,98.1776,120.5045,94.3974,90.3976,113.8858,113.9759,126.1365,107.2468,113.05,104.0283,126.1365,113.1971,117.8777,108.288,113.7459,107.2072,121.3413
2012-05-31,102.6252,97.5727,111.4322,92.2307,95.0164,94.6722,89.505,111.2004,95.3603,114.2533,92.3943,88.7721,108.1995,109.1339,119.0512,103.3823,108.2581,100.52,119.0512,108.6543,112.847,104.2426,110.6751,103.043,114.4616
2012-06-30,100.2668,95.686,108.4499,90.7689,93.3612,93.0516,88.2098,108.2361,93.6693,111.1015,91.0228,87.6404,105.7004,106.4112,115.7775,100.9878,104.9218,98.2911,115.7775,106.0141,109.7355,100.7579,107.3402,100.5028,110.9407
2012-07-31,100.0954,95.4615,108.2528,90.7504,92.6548,92.8343,88.3925,107.9927,92.9677,111.1474,90.239,87.1979,106.5729,106.5619,116.167,101.0318,105.1555,98.1441,116.167,106.4939,110.2495,100.583,108.0551,100.652,111.3769
2012-08-31,100.4626,95.8719,108.3736,91.3454,92.9826,93.2923,89.1242,108.1149,93.3048,111.2413,90.4627,88.0227,107.0798,106.8878,116.3841,101.3986,105.5053,98.4892,116.3841,106.8768,110.7532,101.4124,108.0589,100.9908,111.6546
2012-09-30,101.5284,96.7326,109.3994,91.9427,94.2462,94.0805,89.5283,109.2136,94.5738,111.8413,91.7289,88.7876,107.2705,107.6843,117.238,102.2093,105.7599,99.4002,117.238,107.4543,111.2697,102.1418,107.634,101.8292,111.8873
2012-10-31,101.8086,96.6279,109.774,91.5361,94.2727,93.8779,88.9172,109.5681,94.5924,112.3822,91.8641,88.4567,107.0408,108.2877,117.6126,102.8682,106.7217,100.0399,117.6126,108.0992,112.1229,103.9815,107.6357,102.7393,112.7086
2012-11-30,100.6503,95.5578,108.3252,90.6363,93.2366,92.9343,88.0673,108.0903,93.5416,111.1057,90.934,87.8609,105.755,107.3264,116.0799,102.1394,106.2202,99.3526,116.0799,107.2647,111.3238,104.0913,107.4422,102.0504,111.5936
2012-12-31,101.38,96.2512,108.8715,91.3392,94.0795,93.6247,88.7825,108.6522,94.3912,111.5644,91.7271,88.7836,106.2155,108.1784,116.7893,102.9884,107.6749,100.1012,116.7893,108.3393,112.4736,105.7565,111.089,103.2615,112.0477
2013-01-31,102.519,97.1568,110.2919,92.2,94.5149,94.3965,89.7379,109.9831,94.8815,113.6144,91.6715,89.2961,108.2672,109.6626,119.1281,104.0179,109.5393,100.9268,119.1281,109.7451,114.2704,106.7989,113.7844,104.602,114.5941
2013-02-28,103.4804,97.8705,111.5937,92.9127,94.5886,95.0041,90.5622,111.1622,95.0,115.7956,91.3379,89.3212,110.2665,110.9573,121.4509,104.7516,111.4065,101.4928,121.4509,110.695,115.8955,108.065,116.1137,105.566,117.4873
2013-03-31,102.6754,97.0322,110.4559,92.3772,93.4164,94.3228,90.1863,109.9537,93.8136,115.1438,90.2471,88.0845,109.7524,110.4445,120.7844,104.3201,110.8867,101.0457,120.7844,110.3123,115.4737,107.7829,115.3106,105.0659,117.1633
2013-04-30,102.1931,96.3981,109.8178,91.6574,92.9575,93.6666,89.4011,109.3107,93.356,114.5381,89.7946,87.3157,109.069,109.8344,120.3026,103.705,109.6862,100.4661,120.3026,109.6609,114.6418,107.367,112.6016,104.5657,116.2834
2013-05-31,101.3135,95.7325,108.3088,91.4183,92.3325,93.2119,89.3865,107.7768,92.7188,113.1799,89.2345,87.2671,107.9957,108.4991,118.6532,102.5596,108.1345,99.4749,118.6532,108.191,112.9623,106.0536,110.7079,103.3448,114.5568
2013-06-30,99.0614,94.5557,105.246,90.7258,92.2884,92.2943,88.9301,104.9241,92.6146,108.5805,89.6913,87.5106,104.5196,104.4582,113.4554,99.2632,102.7754,96.7393,113.4554,103.7621,107.6154,100.9672,105.8634,99.6651,108.1639
2013-07-31,97.2832,93.3838,102.4929,90.31,91.3518,91.552,88.86,102.2245,91.6355,105.4147,89.0776,87.5771,102.0301,102.2517,110.0211,97.733,100.5297,95.4017,110.0211,101.9091,105.2298,99.14,104.3408,98.0186,104.5455
2013-08-31,96.8607,93.7233,101.4441,91.1659,92.2993,92.124,90.0164,101.322,92.5518,103.3477,90.285,89.04,100.9164,101.0269,107.7558,97.0681,99.7069,94.9306,107.7558,100.8895,103.8137,98.1696,105.8235,97.2408,101.8426
2013-09-30,98.9236,95.2113,103.9851,92.1839,93.5402,93.3771,90.7933,103.7773,93.8297,106.4817,91.2406,89.7432,103.4993,103.4763,111.2218,98.9909,101.5626,96.6703,111.2218,103.1454,106.4603,99.8162,106.774,98.9439,105.3208
2013-10-31,100.5266,96.0906,106.6313,92.1303,94.299,93.7583,90.2956,106.3689,94.6312,109.5448,91.7262,89.1464,105.4269,105.6603,114.5832,100.4927,103.7473,97.9416,114.5832,105.0967,108.77,102.0889,107.6827,100.8628,108.7577
2013-11-30,98.5669,94.5567,103.9331,91.0229,93.236,92.4572,89.3794,103.7331,93.5094,106.4128,91.1571,88.6066,102.9032,103.5074,110.9114,99.1166,102.7331,96.8311,110.9114,103.2018,106.4491,101.6289,108.1909,99.4611,105.5179
2013-12-31,101.0294,97.1028,106.0049,93.7137,96.1305,95.0473,92.1577,105.8254,96.3996,108.3768,94.1183,91.2628,105.163,105.6229,112.8816,101.3348,104.562,99.1588,112.8816,105.1938,108.2345,103.6899,109.8301,101.6606,107.002
2014-01-31,108.1811,104.3186,113.1451,101.1794,103.0899,102.2529,99.8455,112.9506,103.3609,115.6756,101.0737,98.489,112.7633,112.7706,120.4315,108.2853,111.2151,106.0972,120.4315,112.0813,115.2819,110.4397,116.535,108.2671,114.1437
2014-02-28,114.7985,111.0405,120.3167,107.8744,109.4959,108.8345,106.6277,120.1363,109.78,122.849,107.3941,104.8711,119.8903,119.3977,127.8554,114.4847,117.2108,112.2582,127.8554,118.2216,121.8319,116.7591,123.9164,114.6281,120.7046
2014-03-31,112.1582,107.8943,118.3834,104.0024,106.405,105.4349,102.3238,118.1232,106.7105,121.3775,104.1468,100.711,117.6093,117.1251,126.4662,111.703,114.7091,109.4124,126.4662,115.5659,119.3787,113.9485,121.5407,112.1434,118.8291
2014-04-30,111.6109,106.3148,118.7947,101.5059,104.4764,103.6029,99.2101,118.3226,104.8171,123.0292,101.9404,97.8399,118.0763,117.517,128.3266,111.2719,114.4452,108.6855,128.3266,115.7971,119.8799,112.6133,120.7251,111.925,120.2022
2014-05-31,109.7969,104.399,116.9769,99.6019,102.3857,101.7299,97.2838,116.4615,102.7216,121.4431,99.8671,95.9574,116.4539,115.7692,126.6551,109.4823,112.6293,106.8598,126.6551,114.1204,118.1334,110.3562,119.1121,110.2662,118.5527
2014-06-30,108.453,103.1377,115.3044,98.6126,100.9754,100.5866,96.4421,114.7604,101.3014,119.9124,98.5054,95.093,115.1146,114.3962,124.9825,108.2512,111.8021,105.5939,124.9825,113.0193,116.879,109.1758,118.58,108.9457,117.3096
2014-07-31,107.0854,101.9759,113.7685,97.7676,99.4982,99.4976,95.8316,113.1996,99.8228,118.5037,96.9994,94.1787,113.7759,113.0085,123.4598,106.8717,111.2155,104.1525,123.4598,111.8024,115.6745,108.1196,119.2279,107.6636,116.0716
2014-08-31,105.6948,101.3115,111.8389,97.8358,98.5897,98.9966,96.4512,111.3115,98.8996,116.2914,96.1458,94.1723,112.0737,111.0373,120.9672,105.2055,109.1323,102.7074,120.9672,109.6316,113.3069,106.0112,117.6027,105.9409,113.3408
2014-09-30,102.4841,98.3564,107.8061,95.38,95.6309,96.3206,94.2262,107.2587,95.9193,112.3168,93.3262,92.1414,108.4991,107.5396,116.6059,102.2081,105.4677,99.9515,116.6059,106.1249,109.4858,102.5728,113.2717,102.8521,109.5993
2014-10-31,98.9685,95.1619,103.6391,92.4254,92.9196,93.3606,91.2785,103.2251,93.1627,107.2881,90.9793,89.8674,103.9253,103.6837,111.1993,99.2292,101.6177,97.2419,111.1993,102.5851,105.5528,99.6122,107.5062,99.6339,105.8099
2014-11-30,95.9984,92.4205,99.7879,90.0517,90.4486,90.907,88.9966,99.3669,90.6698,103.4256,88.7113,87.6939,100.3238,100.643,106.8888,96.8394,99.4593,94.9914,106.8888,99.9461,102.5848,98.0147,104.5092,97.3306,103.0293
2014-12-31,93.0411,89.9449,96.4412,87.8391,88.2356,88.5556,86.9448,96.0556,88.4461,99.7836,86.5789,85.7743,96.9683,97.2035,102.5783,93.8805,96.4808,92.3772,102.5783,96.2037,98.7071,95.493,100.3497,94.1118,99.5778
2015-01-31,91.2707,88.0374,94.7524,86.2432,85.5036,86.8373,85.4915,94.2821,85.6967,98.7573,84.0089,83.3847,95.6658,95.8742,101.5372,92.4408,94.4526,90.931,101.5372,94.7381,97.4269,93.3955,97.8788,92.2439,98.5398
2015-02-28,88.6812,86.2045,91.2635,85.0909,83.7834,85.3838,84.6993,90.8979,83.9294,94.3791,82.6144,82.5381,91.9838,92.5931,96.5781,90.0623,92.58,88.682,96.5781,92.204,94.4012,91.3913,96.9561,89.7248,95.5924
2015-03-31,84.5504,83.2399,85.7643,83.027,81.3526,82.9886,83.0301,85.5498,81.4456,87.5589,80.5452,81.2698,86.3738,87.3783,88.7693,86.2904,89.3187,85.2704,88.7693,87.9361,89.071,87.9909,93.4696,85.8706,90.0745
2015-04-30,84.9043,83.0453,86.5675,82.482,80.9442,82.6641,82.2241,86.2964,81.0625,88.889,79.9767,80.4308,87.3071,88.0801,90.5795,86.4646,88.2386,85.3457,90.5795,88.2692,89.6175,87.7293,92.063,85.8599,90.367
2015-05-31,84.8428,82.9345,86.4023,82.2278,81.1594,82.4526,81.9208,86.1341,81.2771,88.7011,80.2105,80.4701,87.0988,87.6825,90.4215,85.9521,87.4618,84.8296,90.4215,87.7776,89.0836,87.369,91.4613,85.3865,89.6034
2015-06-30,84.0186,82.3396,85.2989,81.7757,80.7429,81.8896,81.6036,85.0284,80.8541,87.6024,79.8374,80.2024,86.0447,86.3259,88.9747,84.6616,85.8474,83.7776,88.9747,85.9915,87.255,85.6999,88.8009,84.1315,87.7702
2015-07-31,82.3393,81.1534,83.2452,80.9912,79.5337,80.9106,81.063,83.0065,79.6274,85.2568,78.7147,79.6355,84.1543,84.1076,86.3589,82.6793,83.9202,82.0138,86.3589,83.5894,84.8042,83.4526,86.1082,82.1497,85.2444
2015-08-31,79.2554,79.0751,79.4111,79.319,78.2359,79.0292,79.6557,79.335,78.2804,80.0544,77.7526,78.928,79.8822,79.6626,80.6913,78.9266,80.5809,78.6078,80.6913,79.293,80.1001,80.0238,81.9641,78.7238,80.0314
2015-09-30,76.1973,76.8954,75.4532,77.4964,77.0227,77.0951,77.9684,75.5887,76.9997,74.3597,77.0109,78.1465,75.2299,75.4152,74.8964,75.6506,77.0689,75.3924,74.8964,76.1536,75.9941,76.9913,78.8488,76.0595,75.2741
2015-10-31,76.093,76.3943,75.6617,76.6518,76.5371,76.4657,76.8662,75.7725,76.5203,74.7821,76.5443,77.0698,75.2953,75.6997,75.3527,75.8693,76.4966,75.4972,75.3527,76.6228,76.2176,76.8611,78.8566,76.3133,75.4012
2015-11-30,75.4344,75.3312,75.4669,75.4177,75.0112,75.3625,75.4793,75.4343,75.0188,75.7202,74.9214,75.2096,75.6522,75.8514,75.8696,75.8236,76.0573,75.5923,75.8696,76.2525,76.166,76.0557,78.192,75.6853,75.8437
2015-12-31,85.1048,85.1395,85.1245,85.1292,85.1768,85.1124,85.1482,85.1398,85.1808,85.0097,85.1457,85.2451,85.0509,85.103,85.0998,85.0984,85.2142,85.0165,85.0998,85.2723,85.1548,85.2507,85.9608,85.108,85.083
2016-01-31,96.0022,96.5039,95.8823,96.6298,96.8191,96.542,96.7291,95.9653,96.8248,95.2477,96.7468,97.1977,95.6769,95.5558,95.1646,95.778,96.104,95.7975,95.1646,95.81,95.515,95.6637,98.2037,95.8601,95.235
2016-02-29,102.4937,103.1478,102.7396,103.3211,103.1628,103.0758,103.5944,102.8036,103.2341,102.2389,102.6314,103.8852,102.7297,101.9437,102.0321,101.8436,102.792,101.8942,102.0321,101.7324,101.7962,101.7076,104.657,101.4774,102.2653
2016-03-31,102.9738,102.8105,104.4709,102.4387,102.1997,102.423,102.4587,104.3074,102.368,105.6722,101.0484,102.2693,105.1944,103.7735,104.9422,103.0957,103.2028,102.9445,104.9422,103.3879,103.3684,102.2297,105.3792,101.6514,104.8749
2016-04-30,97.2908,96.5662,99.6554,95.5274,96.1766,95.8921,95.1317,99.4338,96.3806,101.3253,94.8063,95.6772,100.1749,98.8768,100.4264,97.9686,98.2138,97.6844,100.4264,98.4377,98.7554,97.5278,100.3267,96.3419,100.3308
2016-05-31,91.3316,90.4088,93.7958,89.2047,90.1337,89.688,88.6793,93.5176,90.3454,95.8907,88.721,89.5056,94.3482,92.9065,94.4084,92.0608,91.7661,91.9484,94.4084,92.1442,92.701,91.0434,93.8076,90.1278,94.2796
2016-06-30,89.1734,87.881,92.2424,86.3471,87.518,87.0661,85.587,91.8525,87.783,95.1568,85.789,86.5535,93.2643,91.2681,92.9729,90.3349,89.7221,90.2576,92.9729,90.2448,91.2671,89.1828,91.2186,87.8154,93.0656
2016-07-31,92.6707,90.7746,96.6462,88.9302,89.8195,89.884,87.9354,96.0627,90.1741,100.9881,87.5519,88.4144,98.7434,96.0192,98.1113,94.8871,94.1628,94.732,98.1113,94.7806,96.5542,93.4559,94.9189,91.3118,99.4083
2016-08-31,92.6409,90.785,96.9288,88.9423,89.6034,89.7959,88.0468,96.313,89.9991,101.4927,87.0785,88.3045,99.2732,96.0951,98.5789,94.7368,94.185,94.4878,98.5789,94.7342,96.9689,93.7491,94.2168,91.1044,99.4567
2016-09-30,93.1346,91.2024,97.3703,89.2357,90.2808,90.188,88.2369,96.7714,90.6687,101.8325,87.8099,88.8601,99.434,96.4855,98.7071,95.2719,94.7536,95.1171,98.7071,95.0359,97.3838,94.339,95.1544,91.6365,99.7558
2016-10-31,91.9035,89.2901,96.5421,86.9432,88.339,88.3253,85.5027,95.812,88.7363,101.9001,85.8527,86.2129,98.7845,96.213,98.5419,94.9526,94.4302,94.7575,98.5419,94.7748,97.2514,93.9865,93.7789,90.9907,99.7091
2016-11-30,88.9251,86.33,92.9603,84.0971,85.6697,85.5025,82.6364,92.3471,85.9946,97.5615,83.6632,83.5292,94.5005,93.0955,94.2594,92.447,92.1964,92.4984,94.2594,91.7243,94.315,91.6695,90.8645,88.2924,96.8882
2016-12-31,89.8313,87.0636,93.7041,84.9151,86.2054,86.3668,83.4058,92.9933,86.526,98.937,84.2001,84.0007,95.6135,94.5359,95.4335,94.0412,93.623,94.0731,95.4335,93.3356,96.0206,93.1023,93.2722,89.5079,98.617
2017-01-31,90.5654,87.4819,94.8012,85.2166,86.3092,86.7429,83.6298,93.8386,86.7241,101.6694,83.7201,83.8277,97.2447,95.6994,97.4784,94.7575,94.1594,94.6093,97.4784,94.3387,97.3692,93.8376,93.6285,89.5881,99.7712
2017-02-28,88.7117,85.5779,93.1059,83.3992,84.0284,84.8567,81.8876,92.0849,84.4389,100.307,81.433,81.7049,96.1351,94.1353,96.3652,92.941,92.473,92.4983,96.3652,93.1068,96.1313,92.1721,91.9645,87.9766,98.665
2017-03-31,86.5375,83.5181,91.0186,81.2922,82.089,82.7614,79.7691,90.1086,82.4605,97.5278,79.7564,79.7123,93.3961,91.9064,94.188,90.6494,90.678,90.2065,94.188,90.8025,93.8994,90.2104,91.3804,86.2977,95.5825
2017-04-30,83.6571,80.6056,88.1012,78.2794,79.3946,79.8159,76.6812,87.2945,79.7403,93.9693,77.2689,76.9083,89.871,88.904,91.0621,87.709,87.6551,87.2524,91.0621,87.9699,90.7135,87.1631,87.7449,83.7566,92.8282
2017-05-31,84.1611,81.3833,88.5414,79.0247,80.5467,80.5556,77.434,87.8911,80.8876,93.5335,78.4311,78.1176,89.6111,89.0249,91.1994,87.785,88.3016,87.4059,91.1994,87.8085,90.9197,87.8564,88.064,84.2546,92.6219
2017-06-30,85.0289,82.7479,89.3197,80.5906,81.9904,81.9416,79.2049,88.9413,82.2771,92.8825,80.1156,80.0242,89.501,89.5199,91.4294,88.3947,89.3288,88.0371,91.4294,88.3112,91.6971,89.0508,88.8929,85.1387,93.793
2017-07-31,91.0253,88.5397,95.7368,86.1704,87.7109,87.6105,84.695,95.2131,88.0743,100.1025,85.3243,85.6062,96.3518,95.5021,98.6122,93.79,94.2304,93.3618,98.6122,93.8085,97.3748,94.6189,93.6503,90.6749,99.0935
2017-08-31,92.5099,90.1969,97.3176,87.9143,89.2519,89.2749,86.5269,96.7832,89.6669,101.7675,86.4956,87.4062,98.1209,96.676,100.3488,94.701,94.7547,94.1886,100.3488,94.8652,98.5299,95.5678,93.73,91.6706,100.0347
2017-09-30,90.6977,88.4072,95.2921,86.2048,87.4982,87.5201,84.864,94.7528,87.9167,99.7099,84.7112,85.7381,96.1924,94.6826,98.3612,92.7468,92.3087,92.1917,98.3612,93.0099,96.6034,93.6426,90.8391,89.6913,98.1076
2017-10-31,89.1521,86.685,93.6486,84.3635,85.9735,85.8043,82.8823,93.1219,86.3737,97.9872,83.3291,83.991,94.3062,93.3504,96.4274,91.7083,91.1833,91.3116,96.4274,91.6346,95.2733,92.4392,90.1107,88.5459,96.9986
2017-11-30,87.4873,85.1048,91.8237,82.8289,84.5145,84.2723,81.3425,91.4758,84.8613,95.3677,82.1557,82.6568,91.7687,91.6039,94.1396,90.1802,90.2812,89.9013,94.1396,89.855,93.5185,90.9765,89.482,87.2141,95.9521
2017-12-31,86.9439,84.7799,91.214,82.6042,84.2229,83.9903,81.1808,91.0002,84.5567,94.1912,81.9151,82.5975,90.771,90.9615,93.1794,89.6327,90.6158,89.3061,93.1794,89.3553,93.2719,91.0007,89.8331,86.7935,96.01
2018-01-31,93.3898,91.1966,98.1194,88.9255,90.4317,90.2997,87.524,97.8628,90.843,101.4115,87.6116,88.8686,97.9046,97.4298,100.5583,95.6303,97.3016,94.8829,100.5583,96.2769,100.6775,98.1031,95.9064,92.9169,103.9276
2018-02-28,96.0255,94.4305,100.547,92.5923,93.4039,93.7472,91.4271,100.5094,93.7992,103.0331,90.6455,92.4229,99.9498,99.7194,102.5602,97.981,100.6191,97.2121,102.5602,98.5956,103.3246,100.8293,99.2818,95.219,107.6657
2018-03-31,95.4623,93.9948,100.0024,92.1509,93.0829,93.322,90.9664,100.0824,93.4453,102.0468,90.5008,92.3208,98.9506,99.2903,101.6827,97.6333,101.378,96.9502,101.6827,97.9848,102.8383,100.4506,100.3193,94.9047,107.225
2018-04-30,92.0571,90.7459,95.9665,89.1035,90.099,90.1903,88.0075,96.3179,90.3708,96.9204,88.0347,89.7041,93.9831,96.0644,97.1226,94.8722,99.0919,94.224,97.1226,95.1923,99.8078,97.4984,98.1541,92.0993,104.619
2018-05-31,101.3625,100.5932,104.8977,99.3752,99.8988,100.3994,98.3539,105.5643,100.0938,104.9115,98.2862,99.9023,101.875,105.6852,105.1404,105.2248,107.9623,104.8517,105.1404,104.6921,109.5369,107.5247,106.8607,101.401,114.4206
2018-06-30,109.356,108.6427,112.5127,107.5567,108.1216,108.6033,106.5187,113.3633,108.2728,112.0392,106.7729,108.2891,108.843,113.8724,112.3155,113.7739,116.4237,113.5684,112.3155,112.6316,118.0062,115.9717,115.2845,109.5147,123.2958
2018-07-31,109.4399,108.2721,112.5723,106.8721,108.0673,108.0962,105.6505,113.4189,108.1566,112.1282,107.1422,108.2419,108.7956,114.6085,112.7907,114.5735,117.4929,114.4234,112.7907,113.3055,118.5331,116.5506,116.5432,110.3407,122.9908
2018-08-31,113.2967,112.4067,116.0976,111.3124,112.1312,112.4056,110.2239,117.2276,112.144,114.7173,111.7084,112.5771,111.3225,118.6136,115.6446,119.0025,121.8605,118.9797,115.6446,117.3578,122.589,120.4703,120.997,114.3282,127.5696
2018-09-30,136.6966,136.4983,139.9218,135.3276,136.8334,136.3918,134.2799,141.8166,136.7463,136.3226,136.9053,138.1859,132.6159,143.119,138.209,144.0579,147.8218,144.4234,138.209,141.0678,147.0464,145.2598,146.3385,138.0133,152.2167
2018-10-31,126.6592,124.7354,131.6994,122.2039,124.622,124.1997,120.2376,132.4556,124.7407,132.2895,123.4697,124.1368,127.6155,133.1755,132.2636,133.0142,133.821,133.1195,132.2636,130.9646,136.1578,133.4378,132.2228,127.0744,139.154
2018-11-30,118.7131,116.5016,123.4393,113.916,116.48,115.9787,111.8856,124.076,116.6079,124.2488,115.3382,115.6279,119.6625,124.9397,123.9961,124.7818,125.8191,124.8422,123.9961,122.878,128.1621,125.9052,124.5857,119.3764,132.14
2018-12-31,119.1302,117.4814,123.5341,115.2569,117.5026,117.0295,113.5012,124.4808,117.5725,123.0412,116.7719,116.9839,118.9563,125.301,123.2495,125.4283,127.3879,125.6211,123.2495,123.0775,128.8145,126.7809,126.4044,120.1963,132.9309
2019-01-31,116.3975,114.9985,121.5408,112.9168,114.2332,114.6665,111.1835,122.3462,114.3144,121.6303,113.379,113.7917,117.6713,122.2972,121.7038,122.155,122.3265,122.246,121.7038,120.2175,125.1907,122.5277,121.1674,116.7167,128.6145
2019-02-28,116.3916,115.309,121.4176,113.7122,113.9087,115.2294,112.1953,122.1794,113.9908,121.6569,112.945,113.8298,118.0952,121.9891,121.465,121.8817,121.5414,121.7462,121.465,120.5336,125.5541,122.1807,120.5297,116.3503,129.5127
2019-03-31,119.6339,118.816,123.8938,117.5593,117.6686,118.8135,116.2864,124.8127,117.7059,123.43,116.9564,117.9701,120.0831,124.7819,123.2886,125.0077,124.3501,124.9793,123.2886,123.3397,128.3302,124.9072,123.6755,119.7252,131.4883
2019-04-30,120.0363,119.0486,124.2728,117.607,118.1564,118.9911,116.2161,125.2403,118.1573,123.5958,117.6226,118.6224,120.1369,125.2831,123.6958,125.7296,123.5961,125.7955,123.6958,123.9387,128.2366,125.1242,123.1407,120.344,131.5227
2019-05-31,119.3254,118.4907,123.7885,116.8087,118.0296,118.2259,115.3892,124.8823,117.9982,122.4021,117.6818,118.5442,118.8199,124.1715,122.3435,124.7716,122.024,124.928,122.3435,122.8704,126.5097,123.974,122.0255,119.6823,129.4365
2019-06-30,114.6493,113.4818,119.6398,111.4985,112.8747,113.1376,109.8836,120.6019,112.9153,118.8778,112.1277,112.9109,114.9279,119.229,118.7308,119.3851,117.0076,119.4294,118.7308,117.9875,120.9698,119.1075,116.6914,114.7367,125.2049
2019-07-31,109.7263,108.5148,114.6401,106.8042,107.3532,108.3759,105.2558,115.496,107.399,114.3501,106.5731,107.3855,110.7972,114.338,114.3138,114.284,112.5034,114.1797,114.3138,113.334,116.3748,114.4334,111.5968,109.9654,121.0606
2019-08-31,127.6307,127.2837,133.1595,125.4817,126.5751,126.8477,124.0983,134.4219,126.5527,130.9204,126.1264,127.1316,126.8575,132.2823,130.1221,132.9506,130.2743,133.0763,130.1221,131.0575,134.8808,132.408,130.2085,127.8112,138.0035
2019-09-30,130.596,130.3734,136.1699,128.489,129.9147,129.886,127.0782,137.5685,129.8569,133.1337,129.7164,130.5213,128.9525,135.5085,132.4017,136.626,132.6853,136.8884,132.4017,134.3269,138.1016,135.1941,132.8662,131.3309,140.1727
2019-10-31,129.6761,129.1012,135.4838,126.9161,128.7954,128.5841,125.2705,136.8435,128.7506,132.717,128.5575,129.2668,128.3357,134.541,132.0608,135.5387,131.0458,135.8043,132.0608,133.4049,136.4396,133.9804,131.2181,130.4634,139.1585
2019-11-30,126.8572,127.0367,132.7363,125.082,126.7786,126.4438,123.7028,134.1498,126.6951,129.4564,126.7463,127.5052,125.1206,131.1416,128.7836,132.0239,128.1072,132.2175,128.7836,130.2101,132.8372,130.8299,128.5531,127.8151,134.1748
2019-12-31,123.5103,123.4334,129.2864,121.4826,123.044,122.8963,120.0682,130.6018,122.9793,126.493,122.921,123.6521,122.3828,127.8447,126.1568,128.5512,124.4804,128.7136,126.1568,126.9204,129.2193,127.4943,124.6715,124.4311,131.2489
2020-01-31,120.7414,121.1438,125.8885,119.8006,120.3364,120.7697,118.7602,127.1924,120.2344,122.9783,120.3855,121.2107,119.4863,124.6947,122.6935,125.4335,121.9084,125.54,122.6935,123.8974,126.5608,124.2392,121.9648,121.4466,127.6824
2020-02-29,118.8246,120.0024,122.7782,119.4128,119.1764,119.7713,118.8903,124.1751,118.9825,119.0865,119.7844,120.5753,116.031,122.2003,118.5403,123.482,119.7809,123.6723,118.5403,121.5907,124.7816,121.6851,120.179,119.6008,123.9073
2020-03-31,114.3909,117.2505,117.1444,117.1331,117.8735,116.5983,117.3955,118.9361,117.6184,110.9574,118.8928,119.5182,107.3035,115.1953,111.4355,116.5614,111.4912,117.4571,111.4355,113.2514,117.9207,115.9732,113.7517,113.6772,115.2216
2020-04-30,111.4833,114.8296,112.8826,114.9824,116.5248,114.0621,115.5937,114.9462,116.1654,105.0452,118.338,118.7972,101.3052,111.4903,106.3872,113.3827,111.068,114.9387,106.3872,108.7436,116.0555,116.0412,114.218,111.5507,111.7327
2020-05-31,111.6654,115.5176,112.6044,115.8275,117.7875,114.7233,116.6047,115.0529,117.3501,102.7123,120.2155,120.5987,99.1974,111.3007,105.2782,113.6385,112.1482,115.4221,105.2782,108.3818,117.5824,117.9202,116.376,112.9354,112.7283
2020-06-30,116.5482,119.6425,118.7262,119.205,121.6673,118.6823,119.4482,120.967,121.3545,110.0442,123.3148,123.9614,106.0362,117.2687,112.5997,118.8668,116.1229,120.3216,112.5997,114.2863,122.0396,120.8134,121.0187,117.4089,118.6862
2020-07-31,117.8981,121.6198,119.4484,121.6025,123.9111,120.755,122.1326,121.8565,123.548,109.849,125.7324,126.7665,105.9717,117.5615,113.0056,119.1088,116.2815,120.6344,113.0056,114.3245,122.5988,121.2705,121.9915,118.1781,118.8467
