,usd_por_unidad
2020-11-11,0.6876000000000001
2020-11-12,0.6852
2020-11-13,0.6845
2020-11-16,0.6894
2020-11-17,0.6890999999999999
2020-11-18,0.6938
2020-11-19,0.6905
2020-11-20,0.6942
2020-11-24,0.6968
2020-11-25,0.701
2020-11-26,0.7001000000000001
2020-11-27,0.7031000000000001
2020-11-30,0.7028
2020-12-01,0.7062999999999999
2020-12-02,0.7059000000000001
2020-12-03,0.7079
2020-12-04,0.7036
2020-12-09,0.7026999999999999
2020-12-10,0.7081000000000001
2020-12-11,0.7079
2020-12-14,0.7089
2020-12-15,0.7092
2020-12-16,0.7078
2020-12-17,0.7152000000000001
2020-12-18,0.7124999999999999
2020-12-21,0.7093999999999999
2020-12-22,0.7041000000000001
2020-12-23,0.7093
2020-12-28,0.7093999999999999
2020-12-29,0.7153
2020-12-30,0.7208
2020-12-31,0.7186
2021-01-04,0.7163999999999999
2021-01-05,0.7254
2021-01-06,0.7291000000000001
2021-01-07,0.7246
2021-01-08,0.7236
2021-01-11,0.718
2021-01-12,0.7190000000000001
2021-01-13,0.7198
2021-01-14,0.7232000000000001
2021-01-15,0.7151000000000001
2021-01-18,0.7109
2021-01-19,0.7116000000000001
2021-01-20,0.7160000000000001
2021-01-21,0.7185999999999999
2021-01-22,0.7177000000000001
2021-01-25,0.7197
2021-01-26,0.7236
2021-01-27,0.7195
2021-01-28,0.7181
2021-01-29,0.7183
2021-02-01,0.7162000000000001
2021-02-02,0.7152
2021-02-03,0.7199
2021-02-04,0.715
2021-02-05,0.7204
2021-02-08,0.7221
2021-02-09,0.7233999999999999
2021-02-10,0.7221
2021-02-11,0.7227
2021-02-12,0.7222
2021-02-17,0.7188
2021-02-18,0.7206
2021-02-19,0.7303
2021-02-22,0.7336999999999999
2021-02-23,0.7331000000000001
2021-02-24,0.7404
2021-02-25,0.7404999999999999
2021-02-26,0.7244
2021-03-01,0.7264
2021-03-02,0.729
2021-03-03,0.7254
2021-03-04,0.7212999999999999
2021-03-05,0.7158999999999999
2021-03-08,0.7139
2021-03-09,0.716
2021-03-10,0.7176
2021-03-11,0.7216
2021-03-12,0.7180000000000001
2021-03-15,0.7198
2021-03-16,0.7192999999999999
2021-03-17,0.7189
2021-03-18,0.719
2021-03-19,0.7174999999999999
2021-03-22,0.7177000000000001
2021-03-23,0.7007
2021-03-25,0.6950000000000001
2021-03-26,0.6986
2021-03-29,0.7006
2021-03-30,0.6979
2021-03-31,0.6993
2021-04-05,0.7062
2021-04-06,0.7041000000000001
2021-04-07,0.702
2021-04-08,0.7051
2021-04-09,0.7042
2021-04-12,0.7031
2021-04-13,0.7048
2021-04-14,0.7142000000000001
2021-04-15,0.717
2021-04-16,0.714
2021-04-19,0.7176
2021-04-20,0.7177
2021-04-21,0.721
2021-04-22,0.7157
2021-04-23,0.7192
2021-04-26,0.724
2021-04-27,0.7208000000000001
2021-04-28,0.7235
2021-04-29,0.7234
2021-04-30,0.7162999999999999
2021-05-03,0.7201000000000001
2021-05-04,0.7141000000000001
2021-05-05,0.7208
2021-05-06,0.7227999999999999
2021-05-07,0.7277000000000001
2021-05-10,0.7287999999999999
2021-05-11,0.727
2021-05-12,0.7162
2021-05-13,0.7173999999999999
2021-05-14,0.7243
2021-05-17,0.7215999999999999
2021-05-18,0.7251000000000001
2021-05-19,0.7189000000000001
2021-05-20,0.7194
2021-05-21,0.7164
2021-05-26,0.7281
2021-05-27,0.7298
2021-05-28,0.7254999999999999
2021-05-31,0.7277
2021-06-01,0.7255999999999999
2021-06-02,0.7235
2021-06-03,0.713
2021-06-04,0.7202000000000001
2021-06-07,0.7239999999999999
2021-06-08,0.7195
2021-06-09,0.7179000000000001
2021-06-10,0.7199
2021-06-11,0.7121000000000001
2021-06-14,0.714
2021-06-15,0.7119000000000001
2021-06-16,0.7099
2021-06-17,0.701
2021-06-18,0.6947
2021-06-22,0.7018000000000001
2021-06-23,0.7047
2021-06-24,0.7065
2021-06-25,0.7063
2021-06-28,0.7042
2021-06-29,0.6990000000000001
2021-06-30,0.6982999999999999
2021-07-01,0.697
2021-07-02,0.7029999999999998
2021-07-05,0.7024000000000001
2021-07-06,0.7017000000000001
2021-07-07,0.7015000000000001
2021-07-08,0.6952
2021-07-12,0.6973999999999999
2021-07-13,0.6942999999999999
2021-07-14,0.7029
2021-07-15,0.6967
2021-07-16,0.7010000000000001
2021-07-19,0.6931999999999999
2021-07-20,0.6914
2021-07-21,0.6969
2021-07-22,0.6970000000000001
2021-07-23,0.6978
2021-07-26,0.6999
2021-07-27,0.6958
2021-07-28,0.6904
2021-07-29,0.7015999999999999
2021-07-30,0.6970000000000001
2021-08-02,0.6973
2021-08-03,0.7007
2021-08-04,0.7051999999999999
2021-08-05,0.7060000000000001
2021-08-06,0.7012999999999999
2021-08-09,0.6998
2021-08-10,0.7005
2021-08-11,0.7049
2021-08-12,0.7006000000000001
2021-08-13,0.7042999999999999
2021-08-17,0.6913
2021-08-18,0.6886000000000001
2021-08-19,0.6829000000000001
2021-08-20,0.6828000000000001
2021-08-23,0.6896999999999999
2021-08-24,0.6944
2021-08-25,0.6966
2021-08-26,0.6947
2021-08-27,0.7011999999999999
2021-08-30,0.7002000000000002
2021-08-31,0.7050000000000001
2021-09-01,0.7071
2021-09-02,0.7113999999999999
2021-09-03,0.7167999999999999
2021-09-06,0.7133999999999999
2021-09-07,0.7100000000000001
2021-09-08,0.7107
2021-09-09,0.7113
2021-09-10,0.7124
2021-09-13,0.7104
2021-09-14,0.7103
2021-09-15,0.7102999999999999
2021-09-16,0.7074
2021-09-17,0.7034999999999999
2021-09-20,0.7027000000000001
2021-09-21,0.7007
2021-09-22,0.7027
2021-09-23,0.7083
2021-09-24,0.7008
2021-09-27,0.7018000000000001
2021-09-28,0.6949000000000001
2021-09-29,0.6864
2021-09-30,0.6896000000000001
2021-10-01,0.6948
2021-10-04,0.6965
2021-10-05,0.6972999999999999
2021-10-06,0.6915
2021-10-07,0.6936000000000001
2021-10-12,0.6932999999999999
2021-10-13,0.6958
2021-10-14,0.7026
2021-10-15,0.7071999999999999
2021-10-18,0.7087
2021-10-19,0.7171
2021-10-20,0.7205
2021-10-21,0.7142999999999999
2021-10-22,0.7144
2021-10-25,0.7165
2021-10-26,0.7159
2021-10-27,0.7183999999999999
2021-10-28,0.7201000000000001
2021-10-29,0.7157
2021-11-01,0.7186
2021-11-02,0.7103
2021-11-03,0.7151
2021-11-04,0.7106
2021-11-05,0.7116
2021-11-08,0.7164999999999999
2021-11-09,0.7126
2021-11-10,0.708
2021-11-11,0.7016
